MSISDN,Resource_Value,Resource_Type,Amount_Charged,Datetime_Charged
9230857792434,90,Voice,13,2024-01-10 09:21:35
9230277713469,292,Voice,12,2023-08-08 12:04:50
9230808755530,24,SMS,0,2023-12-29 19:58:01
9230845937238,34,SMS,2,2023-08-16 10:24:44
9230536743904,52,Data,1,2024-10-08 16:32:17
9230223870632,33,Data,0,2024-10-22 17:25:44
9230252568240,3,Voice,0,2024-01-15 20:41:31
9230717631811,7,Data,9,2024-08-30 13:05:58
9230691534638,6,SMS,4,2024-09-19 00:34:27
9230549696488,29,SMS,0,2023-06-14 07:06:31
9230519509585,175,Voice,1,2023-03-16 07:51:24
9230859259858,72,Data,6,2024-12-22 02:11:46
9230162731400,29,Voice,0,2024-03-10 19:09:36
9230281653523,6,SMS,0,2023-09-23 22:12:44
9230237322715,33,Voice,0,2024-10-28 23:47:56
9230164210176,14,Voice,14,2024-10-29 03:07:44
9230260106137,38,SMS,0,2024-05-09 15:29:44
9230578964248,217,Voice,0,2023-06-06 14:10:44
9230438965158,44,SMS,6,2023-01-07 10:42:48
9230460406713,90,Data,13,2024-08-07 05:37:23
9230436309566,53,Data,0,2023-03-13 13:39:25
9230515222731,36,Data,0,2024-09-26 04:59:57
9230200289727,109,Voice,0,2023-11-19 06:38:03
9230101039883,33,SMS,0,2023-02-24 16:04:58
9230532570407,25,Data,14,2024-10-23 23:50:54
9230134569915,49,SMS,0,2024-06-06 04:40:22
9230538552061,50,SMS,1,2023-04-06 04:44:24
9230582461373,79,Voice,2,2024-10-31 06:07:26
9230518578339,30,Data,0,2023-06-29 23:11:50
9230340061181,19,SMS,0,2023-02-15 01:40:55
9230237324066,6,SMS,17,2024-07-30 11:07:37
9230533971297,85,Data,0,2023-08-27 13:41:32
9230368714655,66,Data,0,2024-03-17 04:40:24
9230408988930,45,SMS,2,2023-08-22 07:01:44
9230663695123,185,Voice,15,2024-02-10 07:53:38
9230273259061,43,SMS,0,2024-02-22 23:32:01
9230583143146,41,Voice,2,2023-10-15 02:35:22
9230892354021,10,SMS,4,2024-03-21 19:12:25
9230877653565,12,SMS,0,2024-10-16 09:31:20
9230747965604,121,Voice,15,2024-09-07 09:43:49
9230184750806,55,Data,19,2023-10-16 09:46:33
9230718459155,284,Voice,20,2024-03-05 15:46:44
9230845739714,67,Data,0,2024-03-08 12:59:23
9230532570407,30,SMS,0,2024-02-22 00:30:27
9230184750806,56,Voice,0,2023-10-03 21:45:48
9230428352927,36,SMS,14,2023-09-26 19:07:37
9230501743542,47,Data,20,2024-09-22 19:19:27
9230174392318,37,SMS,0,2024-12-04 17:27:45
9230136370951,20,SMS,3,2023-12-17 18:28:19
9230386899259,81,Data,0,2023-06-30 18:27:47
9230293952148,24,Data,11,2024-09-10 11:35:55
9230421889309,120,Voice,0,2023-06-07 07:22:51
9230912538628,42,Data,0,2024-04-22 14:55:47
9230401465493,45,SMS,4,2023-03-31 11:09:08
9230659891639,1,Data,14,2024-10-31 09:00:16
9230445974479,47,Data,1,2024-07-10 20:55:07
9230935333762,113,Voice,0,2023-11-11 01:57:12
9230134569915,40,SMS,0,2024-04-22 02:40:58
9230297542011,86,Data,19,2023-04-22 04:49:51
9230478323663,76,Data,0,2023-02-11 19:35:15
9230324505412,214,Voice,0,2023-02-22 10:06:48
9230308743962,193,Voice,7,2023-06-30 11:15:09
9230502363761,290,Voice,2,2023-09-17 15:09:47
9230929167854,94,Data,9,2024-03-04 12:32:12
9230445974479,15,SMS,0,2023-08-16 01:13:28
9230445974479,31,SMS,0,2023-09-20 08:58:02
9230958106815,81,Data,16,2023-03-12 12:16:15
9230695127231,9,Data,6,2024-04-02 18:32:48
9230797852798,30,Data,0,2023-07-20 04:45:30
9230719228714,23,SMS,0,2024-02-20 07:18:15
9230460406713,39,Data,14,2024-04-20 20:01:03
9230277146142,84,Data,6,2024-09-25 13:37:18
9230542774756,153,Voice,18,2024-12-27 15:47:38
9230600587929,45,SMS,3,2024-10-25 19:50:21
9230308743962,247,Voice,0,2024-03-16 22:27:00
9230270654265,259,Voice,8,2023-05-21 13:31:44
9230292005339,40,Data,0,2023-01-18 21:28:48
9230128262006,22,SMS,17,2024-08-19 21:26:56
9230377119445,8,SMS,15,2023-02-20 10:27:33
9230926844978,1,SMS,7,2023-06-06 10:22:17
9230924151654,147,Voice,9,2023-07-13 11:48:15
9230782878829,22,SMS,0,2023-07-28 16:02:10
9230382598306,50,SMS,11,2023-06-19 05:12:52
9230200289727,37,Data,8,2024-03-06 23:57:10
9230993414106,63,Voice,0,2024-02-16 10:47:17
9230283949996,174,Voice,10,2023-08-25 08:17:49
9230223870632,43,SMS,9,2024-02-18 20:39:56
9230926844978,9,SMS,8,2023-09-17 16:54:40
9230728340344,39,SMS,13,2024-01-18 15:58:15
9230128262006,15,SMS,2,2024-09-07 23:57:10
9230710999422,88,Voice,0,2023-03-08 23:03:41
9230626020914,56,Data,0,2023-10-12 21:14:01
9230108807547,6,SMS,0,2023-08-06 23:21:55
9230429988720,85,Data,19,2024-11-02 18:11:50
9230203803040,46,Data,0,2023-09-09 11:59:23
9230140927318,39,SMS,0,2023-11-27 17:08:48
9230522252850,128,Voice,16,2023-02-11 04:12:05
9230498727181,93,Data,2,2023-07-25 04:50:13
9230323323380,48,SMS,0,2023-01-11 11:33:33
9230536743904,99,Data,3,2023-07-20 10:53:58
9230162731400,6,SMS,4,2023-12-02 08:34:22
9230224461766,26,Data,0,2023-01-07 12:44:47
9230626020914,20,SMS,0,2024-09-29 04:20:46
9230788912728,28,Data,1,2024-02-22 11:11:42
9230226068492,34,Data,0,2024-01-08 12:03:41
9230818324681,77,Data,0,2024-02-19 10:37:27
9230411287976,11,SMS,17,2023-01-27 08:34:40
9230430137914,131,Voice,12,2023-02-23 18:56:33
9230874225782,38,Voice,2,2023-05-14 21:08:40
9230648571772,59,Voice,19,2023-06-23 18:18:08
9230372387956,31,SMS,0,2023-11-04 00:18:37
9230996583212,94,Voice,1,2024-11-13 10:19:23
9230525329325,100,Voice,19,2023-01-17 08:14:08
9230302161434,34,SMS,5,2023-09-04 11:10:15
9230130432269,23,Data,0,2023-07-20 08:58:40
9230878531833,182,Voice,0,2023-01-04 17:04:07
9230383558530,16,Data,0,2023-12-19 17:42:29
9230406147934,50,Data,6,2023-12-18 03:50:58
9230966239325,87,Data,0,2023-02-11 12:20:55
9230935333762,34,SMS,0,2023-02-08 08:04:58
9230781941999,36,Data,9,2024-11-24 20:00:28
9230336452998,117,Voice,0,2024-02-27 00:11:58
9230940913341,54,Data,0,2024-09-26 03:03:59
9230999762562,20,SMS,5,2024-10-30 16:44:39
9230680847512,17,SMS,15,2024-12-14 23:08:48
9230783578773,24,Data,0,2023-01-27 22:47:08
9230587802695,36,SMS,14,2023-03-26 14:50:19
9230768882619,6,Data,19,2024-12-12 23:13:58
9230222425251,21,Data,0,2024-06-28 18:25:53
9230116725380,25,Data,12,2023-08-15 11:15:50
9230760123315,5,SMS,0,2024-07-12 11:18:13
9230416880924,39,Voice,0,2023-11-18 08:43:08
9230113042916,39,SMS,13,2024-04-14 09:07:39
9230172475544,8,SMS,20,2024-09-20 10:15:01
9230297580025,50,SMS,0,2023-11-10 12:30:31
9230417634205,44,SMS,20,2023-08-15 19:17:15
9230383558530,63,Data,7,2023-08-16 05:09:33
9230161844343,43,Data,0,2024-05-31 07:58:02
9230325454471,6,SMS,0,2023-07-23 04:12:09
9230161844343,8,SMS,1,2024-05-14 12:53:19
9230376679320,11,SMS,7,2023-06-01 18:56:52
9230879503904,56,Data,3,2023-12-01 17:48:43
9230302161434,39,Voice,0,2023-03-22 21:58:47
9230613161747,96,Voice,0,2024-03-29 12:51:56
9230927069977,35,Data,8,2024-11-04 11:47:22
9230175168797,239,Voice,0,2023-10-30 17:33:26
9230734119779,48,Data,0,2023-04-16 14:32:29
9230469234286,76,Data,16,2024-11-23 14:03:25
9230460406713,81,Data,5,2024-04-20 14:03:28
9230453084420,30,Data,16,2023-04-10 12:00:18
9230509988441,211,Voice,15,2023-05-23 18:16:03
9230457133173,14,Data,8,2024-05-28 13:42:38
9230584816103,31,Data,12,2023-10-08 03:56:40
9230585087525,4,SMS,17,2023-09-13 07:27:31
9230963789911,246,Voice,1,2023-09-11 18:16:59
9230677426741,236,Voice,0,2024-09-19 20:17:47
9230243179920,4,Data,0,2024-06-25 20:04:43
9230620961607,28,Data,7,2024-12-03 18:33:27
9230221414651,275,Voice,0,2023-01-10 19:43:40
9230927056639,161,Voice,16,2023-09-09 13:59:49
9230440406252,50,SMS,0,2023-11-28 07:42:26
9230804972100,91,Data,0,2023-01-25 17:09:26
9230175168797,10,Data,0,2023-11-20 12:44:01
9230737442961,38,Data,13,2023-11-26 10:21:50
9230582711549,26,SMS,0,2024-08-18 21:12:49
9230771370719,1,Voice,11,2024-09-23 09:22:36
9230788912728,8,Data,0,2023-04-16 14:32:53
9230838747192,31,Data,0,2024-09-14 04:16:03
9230240764422,13,Data,0,2024-11-15 20:02:08
9230868543023,30,SMS,0,2024-11-26 08:58:32
9230793158951,68,Data,4,2023-12-26 02:43:47
9230773751253,145,Voice,16,2023-08-22 01:20:43
9230829631581,136,Voice,0,2024-08-03 23:29:52
9230131679184,13,SMS,0,2024-11-15 04:27:20
9230768600866,21,Data,0,2023-08-20 15:20:32
9230830363551,215,Voice,0,2023-05-24 00:49:18
9230164210176,33,SMS,0,2023-12-14 03:32:48
9230284527343,54,Data,2,2023-03-09 15:18:48
9230839531825,15,SMS,0,2023-12-22 10:34:28
9230429988720,17,SMS,0,2024-02-05 02:51:16
9230582875040,42,SMS,5,2023-04-22 18:10:10
9230276660407,12,Data,0,2024-10-25 17:23:11
9230166511912,107,Voice,12,2024-01-23 02:05:30
9230671681911,83,Data,3,2024-12-14 13:15:18
9230411287976,27,Data,0,2023-10-25 10:18:48
9230781941999,43,SMS,1,2023-04-03 20:33:37
9230532210174,43,Voice,5,2023-07-28 14:51:37
9230884555194,33,Data,0,2024-07-10 13:02:07
9230677426741,103,Voice,0,2024-12-28 11:19:32
9230297580025,81,Data,0,2024-07-17 21:42:38
9230530607842,149,Voice,7,2024-03-28 18:08:00
9230166511912,14,SMS,19,2023-12-19 22:21:45
9230418573546,96,Data,0,2023-11-06 21:24:05
9230483063262,7,SMS,17,2024-09-13 18:39:25
9230750008450,91,Data,20,2024-05-01 18:46:31
9230963789911,173,Voice,0,2024-04-24 03:33:42
9230609873958,9,Data,0,2024-03-19 04:27:00
9230208786773,35,SMS,11,2024-05-11 23:02:29
9230131213667,3,SMS,0,2023-01-21 20:35:07
9230417657556,30,SMS,16,2023-04-02 07:36:14
9230364676464,31,Voice,0,2024-04-27 06:10:55
9230817598215,60,Data,16,2023-03-04 07:39:36
9230397501087,24,Data,2,2024-01-18 22:44:20
9230838747192,2,SMS,0,2023-12-08 13:09:04
9230989253929,22,Voice,0,2024-07-09 06:49:31
9230300480073,39,Data,0,2023-01-09 23:18:35
9230613161747,34,Voice,0,2023-08-04 11:49:10
9230519509585,27,SMS,11,2024-12-22 21:01:23
9230417657556,85,Data,11,2023-11-29 00:54:44
9230600587929,39,Data,0,2023-05-31 07:44:44
9230380831002,229,Voice,0,2023-06-18 16:51:07
9230407100763,9,SMS,0,2024-03-11 19:12:22
9230865836147,25,SMS,4,2023-03-10 05:09:03
9230522252850,173,Voice,0,2023-03-30 10:52:49
9230553677954,47,SMS,11,2023-01-09 19:55:17
9230130590594,253,Voice,2,2023-02-06 08:27:13
9230296988060,90,Voice,0,2024-11-27 00:51:29
9230869170025,83,Voice,0,2023-03-01 04:00:02
9230715340104,264,Voice,0,2024-05-21 01:50:42
9230899644989,3,SMS,17,2023-01-07 22:36:31
9230324505412,14,SMS,0,2024-02-03 01:47:25
9230841273951,9,SMS,17,2024-02-07 10:38:13
9230184750806,27,SMS,8,2024-06-23 14:00:37
9230655468230,124,Voice,0,2024-12-25 04:32:14
9230690127388,62,Data,20,2023-09-14 11:26:25
9230416880924,69,Data,9,2024-01-23 05:12:42
9230898156533,129,Voice,5,2023-12-28 20:27:39
9230269592945,8,SMS,0,2023-05-08 08:23:08
9230949423190,24,Data,0,2024-01-10 07:59:25
9230532210174,50,Data,4,2023-07-09 03:00:39
9230980574168,19,Voice,12,2024-07-19 00:11:18
9230199794288,28,Data,0,2023-01-11 05:55:14
9230114635206,59,Data,17,2023-10-06 18:37:31
9230583143146,97,Data,0,2024-05-14 04:40:25
9230771370719,165,Voice,18,2023-10-01 15:15:19
9230583143146,38,Data,0,2023-09-22 03:32:28
9230877653565,17,Data,0,2024-10-05 06:39:30
9230108284824,85,Voice,0,2024-12-28 01:47:45
9230929167854,23,SMS,17,2023-01-18 22:27:47
9230518578339,37,SMS,18,2023-06-14 10:16:02
9230521821189,145,Voice,20,2023-10-26 05:03:43
9230894993614,44,SMS,17,2024-12-21 19:43:11
9230116725380,27,Data,0,2024-06-26 12:40:21
9230469090751,268,Voice,20,2023-12-27 20:02:10
9230203822216,30,Data,0,2023-06-26 19:11:48
9230575260490,14,SMS,0,2024-11-19 16:22:44
9230655468230,51,Data,0,2023-02-04 06:29:38
9230503425792,97,Data,0,2024-11-23 22:38:07
9230740178078,210,Voice,1,2023-07-28 02:07:36
9230874591636,9,Data,9,2023-01-09 12:10:46
9230230356648,242,Voice,0,2024-05-18 18:14:40
9230940913341,179,Voice,18,2023-09-26 19:19:48
9230569464483,63,Voice,0,2024-10-20 22:55:18
9230469090751,97,Data,0,2023-11-17 05:39:04
9230478323663,265,Voice,0,2024-11-05 22:45:27
9230913469186,49,Data,0,2023-02-07 21:09:10
9230850684352,37,SMS,19,2024-11-03 00:05:15
9230284527343,7,Data,0,2024-02-16 15:06:23
9230929167854,1,SMS,13,2023-06-22 22:16:01
9230284527343,49,SMS,0,2023-12-30 04:22:55
9230478323663,130,Voice,2,2023-06-30 21:05:20
9230310826483,161,Voice,0,2024-08-13 10:59:16
9230678073159,17,SMS,0,2024-08-08 14:17:37
9230980574168,16,SMS,19,2023-05-11 10:14:47
9230655468230,251,Voice,0,2024-06-15 20:41:06
9230172475544,15,SMS,2,2023-11-06 10:13:32
9230696877696,47,SMS,14,2024-12-07 16:05:25
9230649026167,170,Voice,6,2024-04-28 17:46:20
9230535496574,17,SMS,20,2023-11-13 08:02:10
9230491725711,50,SMS,0,2024-06-04 07:33:11
9230414682673,10,Data,12,2024-02-15 21:49:30
9230678620520,46,SMS,0,2024-05-27 16:52:08
9230214230900,27,Data,17,2023-11-30 13:23:31
9230844863890,46,SMS,0,2023-08-12 07:34:38
9230863903371,38,SMS,12,2024-03-24 14:23:12
9230587802695,79,Data,3,2023-01-14 08:02:25
9230521850876,37,Data,12,2023-07-31 14:04:06
9230707794631,135,Voice,20,2024-01-18 10:53:19
9230260106137,19,Voice,7,2024-08-05 16:01:06
9230545817301,223,Voice,1,2023-08-25 21:52:10
9230541679053,182,Voice,0,2024-09-28 07:05:25
9230683830895,169,Voice,0,2024-10-18 10:44:13
9230438965158,8,Voice,0,2023-12-02 23:08:45
9230816548778,73,Voice,0,2024-12-01 20:21:34
9230383558530,208,Voice,0,2023-08-31 05:47:06
9230841273951,64,Data,0,2023-07-31 17:13:43
9230863903371,50,SMS,0,2023-10-04 08:09:50
9230563265024,173,Voice,4,2024-09-13 00:55:44
9230707794631,80,Data,0,2023-03-10 06:15:52
9230858271073,178,Voice,0,2023-12-19 17:59:01
9230877452953,45,SMS,9,2024-03-10 16:48:02
9230737100009,35,Data,19,2023-06-14 00:17:50
9230141002657,20,SMS,0,2023-02-05 10:34:28
9230678620520,93,Voice,2,2024-09-13 01:42:10
9230405694220,74,Voice,8,2023-04-14 20:14:44
9230361899280,34,SMS,2,2023-04-24 08:14:49
9230184750806,77,Data,0,2023-01-13 14:08:16
9230918324323,48,SMS,0,2023-05-12 11:43:52
9230463124616,170,Voice,5,2024-12-11 02:23:47
9230587001801,77,Voice,18,2024-05-24 02:36:41
9230582875040,6,SMS,0,2023-08-13 10:10:10
9230262593890,48,Voice,7,2023-12-11 09:07:03
9230377119445,33,SMS,0,2023-12-07 00:41:39
9230316119294,135,Voice,0,2023-06-29 15:29:04
9230423959650,5,Voice,18,2024-03-06 06:39:57
9230533562002,46,Data,7,2023-01-03 01:01:26
9230408988930,284,Voice,1,2024-06-19 16:57:00
9230799348185,46,Data,4,2024-11-25 15:02:24
9230390393385,24,Data,0,2024-06-26 06:34:35
9230510851164,40,Data,0,2024-10-28 23:18:40
9230184750806,39,SMS,6,2023-11-17 13:33:03
9230164210176,17,SMS,0,2024-09-18 22:20:13
9230134569915,36,SMS,7,2023-07-08 03:37:57
9230584177819,130,Voice,9,2024-12-25 15:46:18
9230934702779,15,SMS,7,2024-10-03 00:55:53
9230488909528,267,Voice,11,2023-07-15 17:10:59
9230804848289,6,SMS,20,2024-01-15 16:43:26
9230681869488,47,Data,0,2023-09-15 19:28:49
9230536743904,21,SMS,1,2023-01-24 13:17:19
9230460925197,38,Voice,6,2023-04-16 13:09:59
9230957219651,194,Voice,0,2023-11-01 02:11:58
9230762083350,12,SMS,0,2023-08-03 08:47:52
9230801432971,14,SMS,19,2024-12-05 15:38:01
9230291832784,155,Voice,0,2024-04-22 11:44:26
9230659891639,6,Data,0,2023-01-24 02:25:19
9230927056639,300,Voice,0,2024-05-27 21:32:47
9230338854256,78,Data,8,2024-03-29 15:17:58
9230214230900,186,Voice,7,2023-05-20 09:09:59
9230364676464,80,Voice,2,2023-10-10 21:47:32
9230259441946,121,Voice,0,2024-06-27 23:46:35
9230492137781,17,SMS,0,2024-08-24 16:21:15
9230663695123,300,Voice,0,2023-07-16 18:02:51
9230403240894,4,Data,0,2023-04-23 10:36:21
9230501743542,8,SMS,9,2024-09-06 04:20:09
9230625617252,15,Data,18,2023-05-25 11:08:18
9230740178078,81,Data,0,2023-06-21 07:00:06
9230130432269,2,Voice,0,2023-09-13 04:02:24
9230836421597,4,SMS,0,2024-12-22 02:00:10
9230620961607,14,Data,11,2024-05-06 04:23:01
9230417657556,206,Voice,6,2024-03-01 20:42:08
9230889042748,7,Voice,12,2023-04-02 21:51:37
9230177089747,25,SMS,4,2024-04-22 21:16:04
9230128026064,74,Data,0,2024-03-27 02:31:11
9230683830895,11,SMS,20,2024-02-20 01:01:27
9230243910318,108,Voice,0,2024-05-09 11:56:00
9230584177819,38,SMS,0,2023-01-06 10:43:31
9230991595287,16,SMS,0,2024-03-25 20:02:27
9230805812231,25,Data,19,2024-12-18 12:28:00
9230429988720,282,Voice,15,2023-06-20 21:38:23
9230491725711,47,SMS,0,2023-09-09 19:38:35
9230252568240,177,Voice,2,2024-10-14 08:01:51
9230799348185,3,Data,14,2023-01-21 01:26:13
9230744398113,148,Voice,18,2023-05-09 22:29:58
9230663695123,26,Data,0,2024-05-20 17:15:21
9230859259858,127,Voice,0,2023-06-01 10:01:08
9230808755530,195,Voice,0,2023-05-17 17:54:17
9230659891639,19,Voice,0,2023-11-29 13:16:33
9230854996962,21,Data,20,2023-05-27 05:07:12
9230734032528,219,Voice,20,2024-12-03 13:36:01
9230175168797,72,Voice,8,2024-11-20 20:24:40
9230364676464,29,SMS,0,2024-10-11 03:01:27
9230553677954,208,Voice,0,2023-01-10 09:17:28
9230813900597,104,Voice,4,2024-02-19 11:17:12
9230838747192,42,SMS,9,2024-01-04 01:43:14
9230991595287,6,SMS,0,2023-04-02 01:53:32
9230492137781,49,Data,0,2024-05-24 11:48:32
9230874591636,274,Voice,7,2024-08-19 23:38:05
9230130590594,24,SMS,8,2023-01-06 22:32:29
9230736702569,40,SMS,0,2024-10-24 10:45:57
9230300480073,14,SMS,0,2024-01-23 01:33:21
9230131212541,20,SMS,0,2024-09-18 13:29:18
9230553625236,19,Data,0,2024-01-24 22:29:12
9230284966704,27,Data,5,2023-12-18 06:18:32
9230843939004,279,Voice,4,2023-07-28 21:01:13
9230189367566,46,Voice,0,2024-05-26 07:40:25
9230191688658,105,Voice,0,2024-05-07 04:43:48
9230732582752,65,Data,1,2024-09-12 13:17:48
9230783931863,25,Voice,0,2024-11-28 21:59:13
9230572489793,282,Voice,6,2024-11-01 02:27:39
9230531683554,16,SMS,20,2024-06-29 19:26:04
9230620961607,272,Voice,0,2023-08-20 15:21:58
9230460406713,106,Voice,12,2023-11-07 09:10:27
9230483525064,70,Voice,2,2024-10-10 12:06:31
9230515578106,180,Voice,15,2023-07-31 01:38:44
9230889042748,49,SMS,0,2024-07-22 12:32:25
9230277017963,16,Data,12,2024-10-20 16:47:15
9230296988060,124,Voice,12,2024-08-19 12:17:00
9230813900597,41,SMS,6,2023-03-16 06:37:09
9230489567018,39,Data,10,2023-01-02 09:20:35
9230185115570,38,Data,18,2023-08-12 20:16:44
9230758196297,239,Voice,15,2023-06-27 06:04:22
9230457133173,33,Data,0,2023-07-05 23:22:56
9230248021475,3,SMS,0,2024-01-17 23:21:24
9230338854256,86,Data,14,2023-06-06 17:38:55
9230401971867,66,Data,4,2024-12-07 15:28:35
9230773751253,30,SMS,10,2024-11-01 02:10:09
9230439195173,27,SMS,0,2024-03-05 05:10:20
9230390393385,32,SMS,0,2023-01-31 21:08:02
9230878531833,45,SMS,8,2024-11-14 04:30:38
9230243179920,48,Data,19,2023-07-24 12:10:26
9230297580025,35,SMS,12,2024-04-14 17:06:20
9230926844978,216,Voice,0,2024-03-12 16:58:09
9230952507106,70,Data,0,2024-06-21 22:39:08
9230649026167,36,SMS,20,2023-10-28 16:03:43
9230577919273,90,Data,0,2023-11-08 17:22:20
9230958106815,9,Data,0,2023-04-24 04:04:29
9230336452998,92,Data,16,2023-12-16 16:18:56
9230805185257,33,SMS,0,2024-02-12 18:55:23
9230710999422,80,Data,0,2023-03-17 11:33:04
9230265833817,5,SMS,5,2023-07-31 01:29:43
9230615495383,6,Data,0,2023-03-16 17:34:58
9230354967134,31,Data,18,2023-01-18 01:08:59
9230783931863,40,Data,0,2024-04-22 01:18:26
9230257976986,16,SMS,0,2023-04-11 07:00:00
9230544164977,29,SMS,12,2023-06-16 04:25:44
9230198819986,28,SMS,0,2024-04-28 06:36:56
9230240764422,86,Voice,16,2023-10-21 19:47:26
9230182771385,57,Data,0,2024-11-15 01:46:45
9230877452953,38,Data,0,2023-02-03 10:37:19
9230277146142,36,Data,5,2024-08-03 23:32:50
9230338505901,2,SMS,18,2024-05-04 04:40:58
9230460235560,260,Voice,0,2023-08-02 20:54:42
9230369808467,13,SMS,0,2024-10-27 10:36:37
9230584816103,26,SMS,0,2024-10-31 22:22:24
9230636066934,49,Data,0,2024-02-01 16:57:32
9230371331909,2,Data,0,2023-10-27 04:28:00
9230845937238,85,Data,0,2023-09-06 21:55:15
9230859659207,19,SMS,14,2023-10-11 09:15:30
9230376679320,25,Data,6,2024-10-26 12:11:27
9230547718818,230,Voice,7,2023-11-23 16:30:00
9230784359368,10,SMS,0,2023-02-12 08:15:15
9230744398113,34,SMS,3,2024-11-12 15:49:39
9230541679053,35,SMS,0,2024-10-26 07:09:44
9230695127231,22,Voice,4,2024-06-02 00:59:20
9230242009124,67,Voice,8,2023-04-13 05:34:38
9230198819986,46,SMS,0,2024-07-10 09:21:36
9230868543023,170,Voice,1,2024-03-24 17:38:38
9230297542011,39,Voice,5,2023-04-08 14:46:41
9230587802695,48,SMS,0,2023-01-14 03:02:08
9230221414651,5,SMS,11,2024-09-23 18:03:57
9230804848289,37,SMS,5,2024-12-23 10:27:28
9230532210174,17,SMS,0,2024-05-26 05:49:32
9230804324464,7,Voice,0,2024-01-05 00:49:42
9230861468048,44,SMS,0,2023-09-14 03:46:46
9230620962249,97,Voice,8,2024-04-23 02:36:51
9230302161434,12,SMS,4,2024-11-18 19:31:41
9230542774756,2,SMS,0,2023-03-02 00:05:24
9230498727181,9,SMS,0,2024-11-21 01:59:56
9230798629373,6,SMS,14,2023-11-07 02:55:27
9230762083350,36,SMS,13,2024-07-24 23:41:18
9230859759249,21,SMS,0,2024-04-18 21:58:53
9230609873958,26,Data,9,2023-09-17 07:53:23
9230286659796,58,Voice,0,2023-08-29 13:34:39
9230532570407,172,Voice,18,2024-04-27 14:03:01
9230407100763,177,Voice,0,2024-01-11 03:26:54
9230629451290,8,SMS,0,2023-02-27 16:37:51
9230538379054,5,Data,10,2023-02-24 22:13:59
9230544164977,136,Voice,5,2023-07-19 18:31:58
9230874591636,93,Data,0,2024-10-25 00:59:39
9230478323663,71,Data,0,2023-01-18 23:19:48
9230570122595,21,SMS,0,2023-11-05 15:06:26
9230999762562,58,Data,7,2023-03-05 21:11:32
9230214230900,54,Data,0,2024-04-24 20:31:55
9230768600866,47,SMS,18,2023-04-03 00:55:52
9230182771385,22,Data,4,2024-03-24 18:41:00
9230710999422,237,Voice,0,2024-02-17 18:19:04
9230324505412,47,SMS,19,2023-02-22 03:04:11
9230805812231,94,Data,0,2024-02-20 07:45:59
9230274619633,50,SMS,13,2023-12-25 11:40:42
9230328855785,32,SMS,1,2023-04-05 21:06:54
9230740178078,6,SMS,2,2024-07-08 16:14:19
9230445974479,31,SMS,0,2023-07-01 14:58:05
9230555117124,127,Voice,5,2023-02-10 13:11:21
9230177089747,41,SMS,11,2023-10-21 23:31:25
9230483525064,33,SMS,20,2023-12-24 20:30:14
9230530607842,34,Data,10,2023-11-07 03:07:22
9230563265024,189,Voice,0,2024-01-01 02:03:38
9230538552061,27,SMS,0,2023-05-12 14:29:26
9230933143804,29,SMS,0,2023-06-30 23:48:39
9230140927318,40,Data,0,2023-02-27 12:35:25
9230488909528,5,SMS,10,2023-05-15 05:46:19
9230583143146,29,SMS,2,2024-04-25 07:07:33
9230406147934,22,SMS,0,2024-07-03 22:56:31
9230237322715,11,SMS,2,2023-06-16 08:01:53
9230590622845,246,Voice,0,2024-11-24 11:06:57
9230535496574,14,Voice,0,2023-01-11 06:30:09
9230693732136,88,Data,3,2023-01-12 18:34:58
9230989253929,6,SMS,13,2023-02-10 19:42:28
9230834904761,12,SMS,12,2024-02-20 01:43:54
9230141894241,43,Data,19,2023-07-24 23:00:33
9230548067772,87,Data,0,2024-02-01 21:15:24
9230191688658,189,Voice,4,2023-02-15 08:03:32
