MSISDN,Data_Browsing_Allowance,SMS_Allowance,Voice_On-Net_Allowance,Voice_Off-Net_Allowance,Data_Social_Allowance,Datetime,Amount
9230963789911,6585,903,145,193,2703,2024-11-07 00:57:09,525
9230522252850,5119,981,498,57,2670,2024-06-17 21:13:02,332
9230632946288,8445,725,82,108,1109,2023-09-11 08:52:46,848
9230136074684,728,570,164,166,781,2024-02-10 12:36:38,283
9230488909528,4776,717,281,103,1474,2024-05-09 02:10:35,72
9230484748077,3947,854,469,81,1378,2024-04-11 20:39:16,260
9230260106137,6508,358,60,145,608,2023-05-21 10:59:48,142
9230164904391,5921,843,164,190,2437,2024-03-13 02:56:42,299
9230377808000,4640,658,336,100,229,2024-02-09 16:56:09,929
9230782878829,5206,380,454,29,2380,2023-10-04 18:34:37,703
9230164904391,4844,198,454,279,2425,2024-08-19 12:11:31,510
9230797852798,1013,654,430,148,2678,2024-02-05 06:26:06,479
9230248021475,6503,552,413,127,2718,2024-12-29 09:07:35,944
9230395884015,6612,944,198,194,1914,2024-11-01 18:41:15,55
9230498727181,7194,421,275,276,1652,2024-12-09 11:30:38,159
9230161844343,4307,811,177,125,502,2023-06-17 08:14:31,425
9230250373229,1929,627,343,75,1152,2024-10-12 14:34:08,122
9230813900597,2074,466,344,69,1082,2024-01-24 21:23:14,215
9230302161434,5856,474,285,136,2421,2024-03-28 11:08:21,331
9230768600866,6283,748,438,64,2783,2023-06-03 16:56:02,449
9230927917724,1409,260,53,123,725,2024-02-08 04:57:41,489
9230996629579,8713,963,235,156,2955,2023-09-03 06:38:15,397
9230375319344,7498,392,147,78,2425,2024-05-04 04:53:07,296
9230518578339,9809,855,199,22,815,2024-09-09 02:05:07,391
9230371331909,541,794,213,31,1104,2023-03-28 16:58:01,164
9230482635548,4350,654,482,127,1224,2024-11-25 03:07:47,720
9230940913341,3572,992,215,77,1549,2023-06-13 22:12:09,827
9230286659796,6106,139,433,215,936,2024-09-30 17:53:17,332
9230626020914,4243,153,250,235,1723,2024-02-09 01:40:36,190
9230259441946,5382,190,164,160,2379,2023-03-31 11:04:01,767
9230533562002,1901,926,122,196,2716,2024-01-22 00:35:38,164
9230519509585,1001,563,407,32,1114,2024-08-26 02:45:45,278
9230457133173,2059,733,53,178,2312,2024-09-04 15:34:27,415
9230532570407,5759,803,50,255,450,2024-09-06 02:40:22,147
9230460235560,8056,890,184,203,2856,2024-12-08 06:49:17,64
9230403240894,7550,721,204,172,617,2024-09-29 21:06:11,527
9230850684352,2606,757,61,95,245,2023-06-20 19:18:14,336
9230587001801,7198,352,101,233,1469,2024-04-15 11:48:46,412
9230406147934,2561,267,391,236,644,2024-06-24 02:23:25,993
9230430137914,5051,416,331,169,614,2023-11-15 17:58:27,435
9230407015189,9229,809,343,130,2861,2023-01-05 10:28:08,922
9230296988060,6185,920,321,159,2276,2024-07-31 12:15:30,487
9230781941999,5617,913,294,73,874,2023-10-02 03:54:24,666
9230338505901,3495,490,283,170,1665,2024-12-04 09:59:28,960
9230989253929,6655,700,319,27,1176,2024-06-19 08:42:15,338
9230276004324,4499,149,70,36,2918,2023-07-20 11:34:05,798
9230131213667,856,594,278,233,2806,2024-12-02 13:45:52,147
9230509988441,9021,634,101,29,2416,2023-08-11 18:26:45,465
9230519509585,6572,339,123,223,2556,2024-02-03 17:03:00,253
9230297580025,8250,703,352,286,2073,2023-07-08 00:08:14,403
9230131213667,539,515,297,74,759,2024-02-25 05:46:18,835
9230114635206,9639,913,364,91,2307,2023-04-24 20:03:41,894
9230518716541,4513,434,54,103,1431,2024-08-03 22:49:14,680
9230164210176,1155,329,417,151,574,2023-01-03 22:21:22,926
9230231393360,1749,931,184,152,269,2024-09-21 16:46:36,748
9230397501087,5928,511,178,66,2299,2024-04-14 12:32:10,390
9230418573546,5394,780,236,159,1918,2024-08-04 22:27:37,220
9230934867447,8286,166,358,70,2935,2023-08-28 06:16:55,333
9230347659110,6035,439,339,260,2767,2023-12-24 09:54:04,562
9230286659796,8433,837,57,224,378,2024-06-29 16:47:26,683
9230863763764,4736,114,401,100,328,2023-11-24 16:06:20,731
9230490717091,7059,544,241,207,2362,2024-11-21 21:08:51,180
9230405694220,5063,457,291,212,239,2024-03-31 04:58:31,742
9230734656004,7415,680,402,141,2847,2023-02-23 00:38:03,744
9230101039883,800,404,414,276,1785,2023-07-24 23:01:25,840
9230276660407,7949,754,462,265,2774,2024-05-14 17:38:11,475
9230563265024,814,288,295,44,2158,2023-06-20 19:01:18,518
9230519509585,3731,413,224,197,414,2024-12-24 13:45:25,800
9230531073886,1920,485,265,153,861,2023-05-29 23:21:51,154
9230927056639,2228,398,150,299,358,2023-12-17 15:57:12,507
9230289915767,715,927,362,113,1922,2023-09-02 21:31:59,570
9230424681184,2683,690,479,175,389,2023-05-26 10:06:19,664
9230671681911,1507,598,381,182,426,2024-09-22 04:10:24,354
9230764380110,5161,107,362,79,2188,2023-02-18 04:54:42,734
9230854438776,1260,850,315,78,350,2023-02-19 17:14:44,552
9230578964248,4948,632,485,21,1498,2023-11-01 05:58:44,983
9230491718472,8867,871,341,225,2224,2024-09-16 10:04:18,231
9230218302795,8059,834,499,83,235,2024-03-15 00:11:39,537
9230292331082,8015,926,378,257,722,2024-11-04 06:00:09,950
9230859659207,2071,803,202,183,2586,2024-11-01 16:05:15,557
9230297580025,2664,250,269,117,2383,2023-08-24 04:22:38,242
9230734656004,7879,396,157,183,2862,2024-02-19 22:14:21,405
9230243179920,9739,809,496,210,1311,2024-12-17 02:47:21,984
9230587001801,2870,571,317,151,708,2023-06-06 21:06:54,714
9230483063262,8984,464,184,231,958,2024-10-02 16:45:47,407
9230136370951,6192,188,323,124,1080,2023-04-01 05:54:05,886
9230678620520,4317,775,230,69,1992,2023-01-27 01:54:36,967
9230492437848,6163,459,326,141,2304,2024-07-02 13:59:37,495
9230751286997,5134,443,331,156,619,2024-09-04 01:26:23,108
9230356540951,3809,652,196,33,2743,2023-04-15 18:58:15,946
9230878531833,5995,791,70,62,2763,2023-04-12 22:13:33,114
9230975398588,1914,868,120,133,1799,2024-05-03 03:00:45,488
9230615495383,2581,945,133,155,1962,2023-08-29 01:13:20,940
9230344399416,5483,112,339,63,1888,2023-09-15 04:00:31,353
9230681869488,8814,959,280,61,1947,2024-10-25 12:25:14,509
9230705284347,5673,825,191,37,2163,2023-11-27 10:43:19,530
9230503425792,2980,409,307,110,1705,2023-04-14 15:09:14,818
9230655468230,8886,168,123,214,1927,2024-01-01 20:55:40,836
9230372079637,3656,646,454,115,1832,2023-12-16 23:50:03,796
9230423959650,6303,542,356,215,1708,2024-02-20 23:15:31,683
9230560138149,5430,759,238,36,1670,2024-10-20 00:46:01,166
9230382598306,8184,750,245,283,812,2023-05-03 03:50:46,124
9230220901940,9093,803,283,75,476,2023-05-11 07:42:54,496
9230677426741,3122,800,257,62,2366,2024-02-12 07:10:00,537
9230655468230,5702,832,499,222,502,2024-05-13 22:16:25,240
9230801432971,684,740,129,180,576,2024-08-17 18:52:07,722
9230491725711,4781,334,479,285,1609,2023-07-25 15:33:44,679
9230361899280,4173,876,237,98,640,2023-11-14 16:04:02,973
9230805185257,6132,813,279,158,1766,2024-02-23 00:59:05,404
9230405694220,6913,403,276,295,1736,2023-03-18 15:26:10,349
9230181232816,645,595,275,202,2211,2024-02-05 02:31:41,456
9230164904391,1055,328,230,172,1481,2023-05-17 11:05:23,496
9230150956349,7497,561,430,256,1796,2023-07-27 15:47:59,716
9230218302795,6445,241,139,40,889,2024-04-27 11:44:09,469
9230372079637,2062,397,491,115,1488,2023-03-04 11:47:55,996
9230951173620,5349,230,268,271,1142,2023-07-03 01:34:48,154
9230857792434,7148,729,144,283,2382,2023-03-25 10:56:19,86
9230279476066,6748,843,482,154,2785,2023-07-30 23:33:26,686
9230839186102,4746,467,163,292,2984,2023-09-11 22:33:11,156
9230663695123,655,612,149,195,2191,2023-04-20 00:22:19,815
9230436309566,6933,990,463,286,2913,2023-07-26 15:13:19,359
9230788912728,6281,301,380,25,1845,2024-07-11 06:09:09,462
9230210475028,2573,500,390,116,1640,2023-02-22 03:10:49,430
9230734119779,7900,476,75,128,1700,2023-07-28 16:51:03,511
9230913469186,1348,417,432,148,1783,2023-07-27 05:04:22,772
9230620961607,5492,237,238,279,2429,2023-10-23 07:59:05,225
9230220901940,2854,398,242,213,2292,2023-03-07 22:08:02,583
9230845739714,8053,675,423,20,489,2024-05-25 09:36:28,260
9230632946288,5958,461,298,193,1207,2024-07-08 22:29:37,399
9230707021158,1842,187,318,106,1215,2024-07-02 10:23:18,774
9230175168797,576,111,394,265,2594,2023-03-26 02:44:40,902
9230206993428,7026,128,394,110,2224,2024-01-18 03:57:17,314
9230406874492,1304,124,261,107,1663,2024-01-06 21:49:46,552
9230533562002,9835,437,261,218,686,2023-02-25 01:19:37,246
9230839186102,610,660,173,111,1031,2023-09-04 01:57:15,490
9230949423190,8703,564,105,81,700,2024-05-31 04:09:03,949
9230150956349,7643,367,431,88,1122,2023-01-16 14:07:11,309
9230277017963,9197,606,252,30,249,2024-10-30 01:17:01,232
9230996583212,4282,735,345,249,2367,2024-05-16 22:24:50,688
9230488909528,1367,309,459,233,2623,2023-03-28 02:59:24,406
9230744398113,2013,559,338,96,1484,2023-11-15 04:02:36,739
9230128262006,7398,323,401,61,567,2024-12-15 13:14:08,72
9230284527343,4697,311,324,204,1147,2023-07-18 15:29:26,529
9230349006281,2998,626,200,172,899,2024-09-24 21:11:20,964
9230884555194,2060,460,276,142,1987,2024-07-31 06:04:45,189
9230942028822,6451,829,378,225,1349,2024-10-11 14:48:35,158
9230377808000,4103,833,480,192,2450,2023-10-18 08:57:46,739
9230862699321,8863,742,432,103,903,2024-08-19 18:56:21,933
9230323323380,8906,270,199,258,260,2023-07-15 16:20:55,552
9230751286997,6173,282,111,296,2015,2024-03-15 13:11:19,549
9230817598215,3436,622,136,160,2800,2023-06-08 16:10:09,990
9230296988060,8445,794,51,120,2892,2023-10-23 15:05:15,539
9230627366212,1558,758,385,81,732,2024-07-08 00:04:56,205
9230974624965,2729,623,415,70,1499,2023-10-28 17:58:56,766
9230130590594,5187,462,147,167,1315,2024-06-01 07:16:23,674
9230590622845,1627,985,207,231,2636,2023-01-31 14:16:51,225
9230621495764,3073,320,63,95,465,2023-12-27 13:13:22,602
9230156332171,3020,870,457,87,1873,2024-04-08 07:42:54,757
9230582461373,4584,811,330,168,730,2024-06-14 13:53:03,653
9230277146142,2538,250,175,274,496,2024-02-14 08:39:56,837
9230376679320,3534,452,217,185,1396,2023-11-08 08:41:15,326
9230164904391,6853,454,442,152,1944,2023-04-05 22:15:43,565
9230257976986,5358,772,77,34,2539,2023-06-27 12:00:03,900
9230371232044,1097,571,426,185,1507,2023-03-24 15:03:25,652
9230316119294,7637,174,298,205,1167,2023-07-24 21:57:48,527
9230587802695,9857,436,346,284,1960,2023-11-17 21:20:28,286
9230203803040,8306,574,100,156,2828,2023-10-23 06:06:44,107
9230498727181,6795,163,364,284,1859,2024-08-05 20:40:33,321
9230633703313,641,497,358,40,2398,2023-07-31 10:49:34,322
9230620961607,1315,663,442,120,2650,2024-03-07 08:11:37,669
9230768882619,7864,458,492,268,206,2024-02-18 20:52:47,825
9230421889309,3260,804,100,65,1442,2024-12-23 18:23:54,748
9230239925602,1608,707,175,144,255,2023-06-02 12:32:20,761
9230707021158,9240,712,272,276,1990,2024-08-21 10:12:07,475
9230377854779,5713,607,341,25,1244,2023-09-19 03:07:06,941
9230695127231,1051,885,70,175,847,2023-10-15 21:55:01,90
9230501743542,4413,350,85,254,1039,2023-01-24 02:31:07,564
9230518578339,601,639,234,117,2095,2023-04-19 14:07:51,88
9230841273951,4391,348,412,110,1717,2024-08-16 14:10:22,335
9230993322733,4223,726,366,31,1083,2023-12-08 07:17:36,409
9230584177819,7381,118,308,158,2498,2023-02-03 04:05:22,744
9230174392318,6927,545,75,196,1844,2024-06-02 17:40:34,573
9230839531825,1502,893,356,294,1014,2023-12-25 18:58:42,79
9230913067921,4777,345,157,82,2054,2023-02-16 08:39:46,462
9230292005339,8469,755,403,64,2758,2024-08-07 21:58:25,820
9230823544998,7452,312,218,285,303,2024-04-20 15:21:50,782
9230913067921,5292,277,270,55,1615,2024-04-14 18:03:30,133
9230397501087,8087,942,157,237,2417,2024-11-10 11:30:17,109
9230879503904,8603,697,293,281,1912,2023-06-27 19:09:00,920
9230877653565,2399,872,380,153,2069,2023-12-28 03:43:10,886
9230882185417,3786,848,372,77,2750,2024-01-08 00:20:42,476
9230260106137,3188,412,156,108,1973,2023-11-25 02:56:20,443
9230655468230,1583,692,266,98,1345,2024-11-04 01:14:09,518
9230781941999,7101,464,249,106,2489,2024-02-25 05:29:06,202
9230376679320,8601,465,118,173,393,2023-02-16 17:36:18,500
9230732582752,1945,498,340,286,1672,2023-10-25 04:13:20,891
9230874225782,8242,896,67,152,607,2024-08-01 01:10:44,274
9230533971297,7802,376,99,263,230,2024-04-16 17:43:12,886
9230857572590,1328,858,475,200,1490,2023-09-08 23:03:33,689
9230445523109,892,145,376,171,1967,2024-01-28 09:55:41,260
9230483063262,7474,757,187,32,2092,2024-04-28 14:11:34,350
9230783578773,2190,583,235,24,1301,2024-07-11 06:54:12,479
9230545817301,8101,863,253,129,563,2024-11-10 11:03:49,186
9230488988175,1683,781,127,261,523,2023-11-10 12:23:04,868
9230232190327,4447,794,420,257,311,2024-02-26 06:04:50,327
9230927056639,2126,253,227,109,266,2023-07-30 22:00:32,671
9230731598505,8630,940,88,221,718,2023-08-01 00:27:12,375
9230457133173,7420,303,155,155,611,2024-02-16 03:53:35,909
9230572489793,8806,634,338,162,624,2024-05-12 20:14:29,510
9230172475544,6078,630,238,87,2792,2023-09-22 17:13:59,57
9230322336485,7230,885,313,49,2276,2023-12-14 18:44:31,963
9230940913341,9787,547,84,99,2143,2024-08-03 16:42:43,906
9230788912728,6305,696,103,49,2052,2024-08-10 11:26:54,224
9230899644989,9508,522,402,92,1460,2024-02-07 23:01:41,187
9230108284824,5297,401,215,71,2601,2024-07-04 22:55:53,623
9230702302189,8783,564,436,211,2934,2023-08-15 10:03:19,671
9230583143146,2442,194,121,56,637,2023-12-21 01:20:43,484
9230639362130,7153,751,70,165,1335,2024-09-16 02:28:33,973
9230815165481,8154,615,138,175,1205,2024-08-20 18:55:30,953
9230353836706,5385,657,92,240,1709,2024-05-21 13:45:49,172
9230185115570,2124,992,423,76,937,2024-09-10 12:14:53,559
9230854438776,7094,976,268,241,1926,2024-08-05 23:34:13,791
9230277017963,1826,509,483,165,1119,2024-09-17 19:18:30,691
9230377740182,1646,573,364,21,756,2023-07-26 01:23:35,401
9230924151654,7370,184,187,31,2780,2023-03-15 03:52:30,695
9230999762562,8022,929,444,272,2783,2024-08-31 15:10:23,449
9230270449680,510,647,219,31,1354,2024-02-19 07:16:39,762
9230553625236,2497,948,176,245,1164,2024-10-10 12:23:06,426
9230453084420,4199,569,433,95,300,2024-04-19 13:16:05,567
9230114635206,2849,401,295,126,1152,2023-10-16 04:46:33,473
9230957219651,2882,208,295,130,1468,2023-12-06 15:48:50,774
9230525329325,9576,361,83,253,1535,2023-07-26 14:08:39,78
9230535496574,1572,356,76,115,383,2024-02-28 07:51:28,349
9230104488435,3182,164,117,21,470,2024-02-13 16:39:03,439
9230377854779,8213,972,242,102,1879,2023-09-11 06:34:08,773
9230734119779,6689,758,110,102,526,2024-06-24 08:54:55,910
9230174337699,5598,261,265,108,2557,2024-04-21 12:13:44,910
9230756956744,3715,624,367,88,2282,2024-07-21 03:12:53,363
9230762083350,6990,113,441,289,416,2023-12-01 12:27:45,295
9230406147934,9021,648,289,144,2956,2024-02-11 04:55:49,673
9230262593890,7632,314,341,93,1578,2024-10-30 11:44:18,920
9230817598215,5694,116,344,266,2966,2023-03-18 09:17:55,748
9230578964248,2887,872,385,200,2410,2024-02-05 22:14:30,512
9230889042748,4954,977,176,59,991,2024-08-22 23:52:32,623
9230280094327,6664,307,137,173,2332,2023-10-26 11:35:18,512
9230440406252,5072,846,253,26,937,2024-07-20 06:16:00,850
9230942028822,4433,662,367,137,1535,2023-05-30 06:29:04,544
9230958106815,5381,333,50,29,1514,2023-11-12 18:55:55,616
9230633703313,6822,272,324,44,504,2023-02-06 15:52:41,717
9230916001896,6709,838,202,140,2244,2024-05-19 06:28:38,860
9230862699321,5566,251,331,229,2464,2024-03-03 10:53:11,583
9230793158951,2061,904,373,188,921,2024-11-07 04:34:04,921
9230993414106,2451,209,430,190,2661,2023-12-04 16:52:18,404
9230547718818,4505,211,191,178,315,2024-12-08 07:16:32,947
9230130432269,5087,732,113,182,1817,2024-03-17 21:31:08,156
9230770746433,2658,894,358,248,1516,2023-06-04 21:11:07,535
9230407100763,8487,638,318,48,2529,2023-06-01 17:19:04,52
9230322336485,4542,818,362,211,1539,2024-10-15 22:13:16,672
9230894993614,6800,633,266,102,1668,2024-07-06 23:22:07,904
9230164904391,2482,241,380,125,1014,2024-01-23 16:49:22,219
9230582461373,944,128,326,276,2090,2024-11-14 16:02:39,871
9230813900597,3342,375,113,294,2978,2023-11-07 20:58:12,368
9230627366212,6995,586,62,52,1497,2023-07-01 00:18:06,240
9230878479840,5285,185,446,90,1166,2023-09-07 20:23:53,193
9230771370719,4635,210,199,158,2670,2023-06-09 06:29:42,566
9230131679184,4047,856,411,72,1715,2024-07-24 00:14:49,208
9230279476066,9215,747,380,185,2735,2024-01-21 13:52:06,441
9230411287976,9740,666,195,111,2450,2023-05-04 11:12:16,555
9230140927318,6134,724,441,197,1068,2024-09-08 18:27:16,761
9230770746433,3166,630,197,236,242,2023-11-01 03:32:49,670
9230203803040,4357,461,72,45,2271,2024-05-26 11:01:56,951
9230347659110,6632,581,426,289,2377,2024-03-30 10:29:27,428
9230838747192,7676,755,71,45,2013,2023-06-25 12:50:23,543
9230633703313,3748,833,463,48,1379,2023-05-29 01:32:12,329
9230668420188,7945,991,166,189,1553,2023-06-13 21:33:28,608
9230678620520,9497,936,161,291,678,2023-05-04 21:54:51,144
9230744398113,9679,911,83,86,2900,2023-11-06 16:23:03,704
9230280094327,3182,785,202,295,2822,2024-10-14 04:59:29,721
9230430137914,2745,965,323,191,1761,2024-12-23 04:20:39,493
9230364676464,2011,182,79,30,2398,2023-04-21 20:40:59,488
9230270449680,7052,862,134,164,945,2024-09-22 06:48:21,606
9230710999422,8906,306,263,22,2535,2024-06-22 20:06:01,967
9230861468048,7812,562,371,156,1954,2024-08-11 11:32:46,344
9230633703313,9161,990,463,274,1417,2023-06-03 00:58:52,907
9230995147362,7944,709,65,208,1280,2023-12-17 21:39:56,59
9230659891639,893,348,354,114,1001,2023-05-19 11:55:40,706
9230260106137,6199,809,462,175,216,2023-04-26 00:27:53,62
9230140927318,9706,398,332,283,833,2023-09-04 01:17:44,195
9230521821189,929,804,126,172,1832,2024-08-12 02:03:50,906
9230696877696,855,459,113,286,643,2023-08-17 10:43:15,313
9230572489793,8263,284,243,222,1925,2024-09-17 02:17:26,519
9230460925197,5773,884,368,76,669,2023-07-16 11:57:55,374
9230737442961,5883,993,399,146,690,2023-05-14 06:21:15,398
9230469090751,3245,365,334,139,1390,2024-07-04 11:46:22,837
9230328855785,7028,627,98,27,2648,2024-10-29 20:55:14,786
9230336452998,3332,501,337,253,972,2024-05-15 20:37:54,378
9230770746433,5888,709,278,208,2184,2024-08-02 01:01:01,727
9230386899259,8582,761,244,110,315,2024-03-02 03:35:28,651
9230694303636,1845,219,390,224,2404,2024-09-12 05:49:23,501
9230108284824,1613,510,328,296,2563,2024-03-08 06:00:14,301
9230277146142,3659,425,132,291,1824,2024-12-08 06:09:59,814
9230680847512,4523,461,115,152,640,2023-04-23 19:49:55,841
9230354967134,3398,933,116,114,2251,2024-09-08 03:49:03,73
9230338505901,8880,220,499,165,1034,2023-08-05 21:18:54,464
9230988629670,6156,197,343,288,2935,2024-11-08 23:34:37,948
9230162731400,6801,833,50,87,1659,2023-03-23 12:22:49,959
9230731598505,9374,966,157,178,1970,2024-01-16 11:27:14,411
9230693732136,7044,895,484,155,2688,2024-05-22 15:16:03,62
9230490717091,7978,234,389,24,1061,2024-06-06 04:04:36,397
9230782878829,2522,142,92,263,2888,2023-11-18 21:55:20,799
9230756956744,4357,669,57,107,1228,2023-07-30 22:49:38,814
9230889163981,9509,712,278,125,2151,2023-12-01 07:08:02,446
9230818324681,6993,971,275,105,487,2024-07-10 19:38:11,428
9230292331082,9396,851,410,228,2065,2024-07-22 17:37:49,785
9230274619633,6565,166,143,278,1871,2024-07-18 07:35:58,342
9230899644989,3463,225,134,263,1622,2024-05-03 00:32:43,87
9230829631581,6568,372,360,240,1580,2024-03-26 04:31:55,171
9230683830895,7450,484,289,102,821,2024-09-22 14:46:32,971
9230267833934,7104,333,450,260,1120,2024-09-08 16:05:04,833
9230590622845,5826,267,360,104,2767,2023-05-31 06:10:57,110
9230461913145,8550,961,253,113,1321,2023-11-15 19:47:48,717
9230862699321,1497,473,68,147,794,2023-01-11 08:43:22,805
9230945377575,3517,568,294,36,2427,2023-12-16 09:02:41,693
9230863763764,2774,988,108,47,904,2023-05-06 06:09:03,698
9230927056639,5703,933,190,253,1773,2023-10-27 22:06:09,779
9230788912728,4844,219,255,205,1433,2023-09-01 23:20:20,763
9230483525064,7847,871,258,49,780,2023-09-28 17:21:05,175
9230768600866,9588,293,383,237,872,2024-05-02 10:24:22,463
9230998618451,6645,244,292,74,1709,2023-12-15 07:31:51,358
9230696877696,7719,310,143,137,1500,2024-10-13 11:19:03,955
9230906222160,6804,397,453,193,2883,2023-03-08 08:35:26,327
9230719228714,9734,626,462,294,1893,2023-10-25 01:07:23,765
9230202281036,2361,121,280,156,539,2024-07-29 13:33:40,84
9230489567018,6082,209,335,108,227,2024-12-08 22:09:33,795
