Amount Charged,Resources Consumed,Datetime Charged,MSISDN
0,45 MB data,2023-06-17 17:05:16,9230270449680
0,276 seconds voice call,2024-12-23 15:52:51,9230615495383
0,42 SMS,2023-09-11 23:12:57,9230411287976
20,50 SMS,2023-12-27 20:56:51,9230751286997
1,30 MB data,2024-09-02 14:13:24,9230283949996
0,232 seconds voice call,2023-02-13 08:09:08,9230898156533
0,40 SMS,2024-11-10 05:03:06,9230491725711
10,199 seconds voice call,2024-01-21 16:59:48,9230521821189
0,49 MB data,2024-02-25 01:13:05,9230877452953
6,28 SMS,2024-09-21 05:01:26,9230668420188
0,54 MB data,2023-04-29 23:06:37,9230177089747
0,3 MB data,2023-08-05 00:24:39,9230195976999
0,32 MB data,2023-05-25 16:26:48,9230816548778
5,62 MB data,2024-09-12 00:16:38,9230859659207
8,61 MB data,2024-12-22 20:19:40,9230957219651
0,106 seconds voice call,2023-04-13 23:48:10,9230161844343
0,13 SMS,2023-08-03 01:23:18,9230707794631
18,197 seconds voice call,2024-04-01 06:22:23,9230509988441
11,5 SMS,2023-11-23 12:13:16,9230101039883
0,154 seconds voice call,2023-05-30 00:18:45,9230859659207
0,48 SMS,2024-07-15 19:26:42,9230691534638
0,32 seconds voice call,2023-06-23 06:41:59,9230632946288
9,31 SMS,2023-12-03 09:44:47,9230989253929
11,39 MB data,2024-12-17 23:13:16,9230164904391
0,79 seconds voice call,2024-06-28 05:30:35,9230130862663
0,47 MB data,2023-04-26 06:22:20,9230854438776
0,6 SMS,2024-04-20 16:20:53,9230865836147
5,87 MB data,2023-08-13 00:20:49,9230533562002
0,78 MB data,2024-12-30 04:29:45,9230509493265
20,110 seconds voice call,2024-04-23 23:36:16,9230788912728
0,26 MB data,2024-04-16 23:43:22,9230734656004
0,25 SMS,2023-09-20 09:26:38,9230636066934
0,90 MB data,2023-04-13 02:57:47,9230513601178
14,16 MB data,2023-10-23 19:51:19,9230479530239
18,41 SMS,2024-06-08 10:21:51,9230220901940
0,2 seconds voice call,2024-09-15 10:34:49,9230463124616
0,116 seconds voice call,2023-06-13 23:43:03,9230350789665
0,91 MB data,2024-10-25 05:59:57,9230701523260
0,17 SMS,2024-05-21 02:54:01,9230659891639
0,10 SMS,2024-11-12 18:36:19,9230161844343
16,57 MB data,2023-10-10 02:42:54,9230582875040
0,230 seconds voice call,2024-04-15 23:19:58,9230996583212
0,95 MB data,2024-01-05 01:38:12,9230291832784
0,228 seconds voice call,2023-11-12 04:31:51,9230691534638
4,299 seconds voice call,2023-12-10 09:35:18,9230274619633
1,61 MB data,2023-08-29 07:12:14,9230583143146
13,18 seconds voice call,2023-03-31 18:12:57,9230430137914
19,46 SMS,2024-05-13 17:22:57,9230759262037
8,41 SMS,2024-03-28 13:24:29,9230659891639
0,16 SMS,2023-06-29 02:21:44,9230515222731
0,74 MB data,2023-04-04 08:28:36,9230515222731
11,3 MB data,2024-03-09 00:30:48,9230130590594
0,38 SMS,2023-01-07 11:32:18,9230353836706
19,23 SMS,2024-05-25 09:36:41,9230938865042
4,159 seconds voice call,2024-08-14 16:49:09,9230563265024
19,239 seconds voice call,2024-12-24 18:27:22,9230740178078
0,241 seconds voice call,2024-03-03 01:17:54,9230131679184
13,62 seconds voice call,2024-03-08 07:08:00,9230744398113
13,44 SMS,2023-05-24 07:10:28,9230270654265
10,45 MB data,2024-08-19 13:22:26,9230297580025
10,85 MB data,2024-09-15 17:35:51,9230744398113
2,151 seconds voice call,2023-12-20 15:26:29,9230503425792
0,72 seconds voice call,2024-06-10 09:56:00,9230732582752
0,243 seconds voice call,2024-11-23 12:02:56,9230845937238
16,149 seconds voice call,2023-06-15 18:35:16,9230185115570
13,28 MB data,2023-07-16 14:50:16,9230213698765
13,90 seconds voice call,2024-01-10 09:21:35,9230857792434
12,292 seconds voice call,2023-08-08 12:04:50,9230277713469
0,24 SMS,2023-12-29 19:58:01,9230808755530
2,34 SMS,2023-08-16 10:24:44,9230845937238
1,52 MB data,2024-10-08 16:32:17,9230536743904
0,33 MB data,2024-10-22 17:25:44,9230223870632
0,3 seconds voice call,2024-01-15 20:41:31,9230252568240
9,7 MB data,2024-08-30 13:05:58,9230717631811
4,6 SMS,2024-09-19 00:34:27,9230691534638
0,29 SMS,2023-06-14 07:06:31,9230549696488
1,175 seconds voice call,2023-03-16 07:51:24,9230519509585
6,72 MB data,2024-12-22 02:11:46,9230859259858
0,29 seconds voice call,2024-03-10 19:09:36,9230162731400
0,6 SMS,2023-09-23 22:12:44,9230281653523
0,33 seconds voice call,2024-10-28 23:47:56,9230237322715
14,14 seconds voice call,2024-10-29 03:07:44,9230164210176
0,38 SMS,2024-05-09 15:29:44,9230260106137
0,217 seconds voice call,2023-06-06 14:10:44,9230578964248
6,44 SMS,2023-01-07 10:42:48,9230438965158
13,90 MB data,2024-08-07 05:37:23,9230460406713
0,53 MB data,2023-03-13 13:39:25,9230436309566
0,36 MB data,2024-09-26 04:59:57,9230515222731
0,109 seconds voice call,2023-11-19 06:38:03,9230200289727
0,33 SMS,2023-02-24 16:04:58,9230101039883
14,25 MB data,2024-10-23 23:50:54,9230532570407
0,49 SMS,2024-06-06 04:40:22,9230134569915
1,50 SMS,2023-04-06 04:44:24,9230538552061
2,79 seconds voice call,2024-10-31 06:07:26,9230582461373
0,30 MB data,2023-06-29 23:11:50,9230518578339
0,19 SMS,2023-02-15 01:40:55,9230340061181
17,6 SMS,2024-07-30 11:07:37,9230237324066
0,85 MB data,2023-08-27 13:41:32,9230533971297
0,66 MB data,2024-03-17 04:40:24,9230368714655
2,45 SMS,2023-08-22 07:01:44,9230408988930
15,185 seconds voice call,2024-02-10 07:53:38,9230663695123
0,43 SMS,2024-02-22 23:32:01,9230273259061
2,41 seconds voice call,2023-10-15 02:35:22,9230583143146
4,10 SMS,2024-03-21 19:12:25,9230892354021
0,12 SMS,2024-10-16 09:31:20,9230877653565
15,121 seconds voice call,2024-09-07 09:43:49,9230747965604
19,55 MB data,2023-10-16 09:46:33,9230184750806
20,284 seconds voice call,2024-03-05 15:46:44,9230718459155
0,67 MB data,2024-03-08 12:59:23,9230845739714
0,30 SMS,2024-02-22 00:30:27,9230532570407
0,56 seconds voice call,2023-10-03 21:45:48,9230184750806
14,36 SMS,2023-09-26 19:07:37,9230428352927
20,47 MB data,2024-09-22 19:19:27,9230501743542
0,37 SMS,2024-12-04 17:27:45,9230174392318
3,20 SMS,2023-12-17 18:28:19,9230136370951
0,81 MB data,2023-06-30 18:27:47,9230386899259
11,24 MB data,2024-09-10 11:35:55,9230293952148
0,120 seconds voice call,2023-06-07 07:22:51,9230421889309
0,42 MB data,2024-04-22 14:55:47,9230912538628
4,45 SMS,2023-03-31 11:09:08,9230401465493
14,1 MB data,2024-10-31 09:00:16,9230659891639
1,47 MB data,2024-07-10 20:55:07,9230445974479
0,113 seconds voice call,2023-11-11 01:57:12,9230935333762
0,40 SMS,2024-04-22 02:40:58,9230134569915
19,86 MB data,2023-04-22 04:49:51,9230297542011
0,76 MB data,2023-02-11 19:35:15,9230478323663
0,214 seconds voice call,2023-02-22 10:06:48,9230324505412
7,193 seconds voice call,2023-06-30 11:15:09,9230308743962
2,290 seconds voice call,2023-09-17 15:09:47,9230502363761
9,94 MB data,2024-03-04 12:32:12,9230929167854
0,15 SMS,2023-08-16 01:13:28,9230445974479
0,31 SMS,2023-09-20 08:58:02,9230445974479
16,81 MB data,2023-03-12 12:16:15,9230958106815
6,9 MB data,2024-04-02 18:32:48,9230695127231
0,30 MB data,2023-07-20 04:45:30,9230797852798
0,23 SMS,2024-02-20 07:18:15,9230719228714
14,39 MB data,2024-04-20 20:01:03,9230460406713
6,84 MB data,2024-09-25 13:37:18,9230277146142
18,153 seconds voice call,2024-12-27 15:47:38,9230542774756
3,45 SMS,2024-10-25 19:50:21,9230600587929
0,247 seconds voice call,2024-03-16 22:27:00,9230308743962
8,259 seconds voice call,2023-05-21 13:31:44,9230270654265
0,40 MB data,2023-01-18 21:28:48,9230292005339
17,22 SMS,2024-08-19 21:26:56,9230128262006
15,8 SMS,2023-02-20 10:27:33,9230377119445
7,1 SMS,2023-06-06 10:22:17,9230926844978
9,147 seconds voice call,2023-07-13 11:48:15,9230924151654
0,22 SMS,2023-07-28 16:02:10,9230782878829
11,50 SMS,2023-06-19 05:12:52,9230382598306
8,37 MB data,2024-03-06 23:57:10,9230200289727
0,63 seconds voice call,2024-02-16 10:47:17,9230993414106
10,174 seconds voice call,2023-08-25 08:17:49,9230283949996
9,43 SMS,2024-02-18 20:39:56,9230223870632
8,9 SMS,2023-09-17 16:54:40,9230926844978
13,39 SMS,2024-01-18 15:58:15,9230728340344
2,15 SMS,2024-09-07 23:57:10,9230128262006
0,88 seconds voice call,2023-03-08 23:03:41,9230710999422
0,56 MB data,2023-10-12 21:14:01,9230626020914
0,6 SMS,2023-08-06 23:21:55,9230108807547
19,85 MB data,2024-11-02 18:11:50,9230429988720
0,46 MB data,2023-09-09 11:59:23,9230203803040
0,39 SMS,2023-11-27 17:08:48,9230140927318
16,128 seconds voice call,2023-02-11 04:12:05,9230522252850
2,93 MB data,2023-07-25 04:50:13,9230498727181
0,48 SMS,2023-01-11 11:33:33,9230323323380
3,99 MB data,2023-07-20 10:53:58,9230536743904
4,6 SMS,2023-12-02 08:34:22,9230162731400
0,26 MB data,2023-01-07 12:44:47,9230224461766
0,20 SMS,2024-09-29 04:20:46,9230626020914
1,28 MB data,2024-02-22 11:11:42,9230788912728
0,34 MB data,2024-01-08 12:03:41,9230226068492
0,77 MB data,2024-02-19 10:37:27,9230818324681
17,11 SMS,2023-01-27 08:34:40,9230411287976
12,131 seconds voice call,2023-02-23 18:56:33,9230430137914
2,38 seconds voice call,2023-05-14 21:08:40,9230874225782
19,59 seconds voice call,2023-06-23 18:18:08,9230648571772
0,31 SMS,2023-11-04 00:18:37,9230372387956
1,94 seconds voice call,2024-11-13 10:19:23,9230996583212
19,100 seconds voice call,2023-01-17 08:14:08,9230525329325
5,34 SMS,2023-09-04 11:10:15,9230302161434
0,23 MB data,2023-07-20 08:58:40,9230130432269
0,182 seconds voice call,2023-01-04 17:04:07,9230878531833
0,16 MB data,2023-12-19 17:42:29,9230383558530
6,50 MB data,2023-12-18 03:50:58,9230406147934
0,87 MB data,2023-02-11 12:20:55,9230966239325
0,34 SMS,2023-02-08 08:04:58,9230935333762
9,36 MB data,2024-11-24 20:00:28,9230781941999
0,117 seconds voice call,2024-02-27 00:11:58,9230336452998
0,54 MB data,2024-09-26 03:03:59,9230940913341
5,20 SMS,2024-10-30 16:44:39,9230999762562
15,17 SMS,2024-12-14 23:08:48,9230680847512
0,24 MB data,2023-01-27 22:47:08,9230783578773
14,36 SMS,2023-03-26 14:50:19,9230587802695
19,6 MB data,2024-12-12 23:13:58,9230768882619
0,21 MB data,2024-06-28 18:25:53,9230222425251
12,25 MB data,2023-08-15 11:15:50,9230116725380
0,5 SMS,2024-07-12 11:18:13,9230760123315
0,39 seconds voice call,2023-11-18 08:43:08,9230416880924
13,39 SMS,2024-04-14 09:07:39,9230113042916
20,8 SMS,2024-09-20 10:15:01,9230172475544
0,50 SMS,2023-11-10 12:30:31,9230297580025
20,44 SMS,2023-08-15 19:17:15,9230417634205
7,63 MB data,2023-08-16 05:09:33,9230383558530
0,43 MB data,2024-05-31 07:58:02,9230161844343
0,6 SMS,2023-07-23 04:12:09,9230325454471
1,8 SMS,2024-05-14 12:53:19,9230161844343
7,11 SMS,2023-06-01 18:56:52,9230376679320
3,56 MB data,2023-12-01 17:48:43,9230879503904
0,39 seconds voice call,2023-03-22 21:58:47,9230302161434
0,96 seconds voice call,2024-03-29 12:51:56,9230613161747
8,35 MB data,2024-11-04 11:47:22,9230927069977
0,239 seconds voice call,2023-10-30 17:33:26,9230175168797
0,48 MB data,2023-04-16 14:32:29,9230734119779
16,76 MB data,2024-11-23 14:03:25,9230469234286
5,81 MB data,2024-04-20 14:03:28,9230460406713
16,30 MB data,2023-04-10 12:00:18,9230453084420
15,211 seconds voice call,2023-05-23 18:16:03,9230509988441
8,14 MB data,2024-05-28 13:42:38,9230457133173
12,31 MB data,2023-10-08 03:56:40,9230584816103
17,4 SMS,2023-09-13 07:27:31,9230585087525
1,246 seconds voice call,2023-09-11 18:16:59,9230963789911
0,236 seconds voice call,2024-09-19 20:17:47,9230677426741
0,4 MB data,2024-06-25 20:04:43,9230243179920
7,28 MB data,2024-12-03 18:33:27,9230620961607
0,275 seconds voice call,2023-01-10 19:43:40,9230221414651
16,161 seconds voice call,2023-09-09 13:59:49,9230927056639
0,50 SMS,2023-11-28 07:42:26,9230440406252
0,91 MB data,2023-01-25 17:09:26,9230804972100
0,10 MB data,2023-11-20 12:44:01,9230175168797
13,38 MB data,2023-11-26 10:21:50,9230737442961
0,26 SMS,2024-08-18 21:12:49,9230582711549
11,1 seconds voice call,2024-09-23 09:22:36,9230771370719
0,8 MB data,2023-04-16 14:32:53,9230788912728
0,31 MB data,2024-09-14 04:16:03,9230838747192
0,13 MB data,2024-11-15 20:02:08,9230240764422
0,30 SMS,2024-11-26 08:58:32,9230868543023
4,68 MB data,2023-12-26 02:43:47,9230793158951
16,145 seconds voice call,2023-08-22 01:20:43,9230773751253
0,136 seconds voice call,2024-08-03 23:29:52,9230829631581
0,13 SMS,2024-11-15 04:27:20,9230131679184
0,21 MB data,2023-08-20 15:20:32,9230768600866
0,215 seconds voice call,2023-05-24 00:49:18,9230830363551
0,33 SMS,2023-12-14 03:32:48,9230164210176
2,54 MB data,2023-03-09 15:18:48,9230284527343
0,15 SMS,2023-12-22 10:34:28,9230839531825
0,17 SMS,2024-02-05 02:51:16,9230429988720
5,42 SMS,2023-04-22 18:10:10,9230582875040
0,12 MB data,2024-10-25 17:23:11,9230276660407
12,107 seconds voice call,2024-01-23 02:05:30,9230166511912
3,83 MB data,2024-12-14 13:15:18,9230671681911
0,27 MB data,2023-10-25 10:18:48,9230411287976
1,43 SMS,2023-04-03 20:33:37,9230781941999
5,43 seconds voice call,2023-07-28 14:51:37,9230532210174
0,33 MB data,2024-07-10 13:02:07,9230884555194
0,103 seconds voice call,2024-12-28 11:19:32,9230677426741
0,81 MB data,2024-07-17 21:42:38,9230297580025
7,149 seconds voice call,2024-03-28 18:08:00,9230530607842
19,14 SMS,2023-12-19 22:21:45,9230166511912
0,96 MB data,2023-11-06 21:24:05,9230418573546
17,7 SMS,2024-09-13 18:39:25,9230483063262
20,91 MB data,2024-05-01 18:46:31,9230750008450
0,173 seconds voice call,2024-04-24 03:33:42,9230963789911
0,9 MB data,2024-03-19 04:27:00,9230609873958
11,35 SMS,2024-05-11 23:02:29,9230208786773
0,3 SMS,2023-01-21 20:35:07,9230131213667
16,30 SMS,2023-04-02 07:36:14,9230417657556
0,31 seconds voice call,2024-04-27 06:10:55,9230364676464
16,60 MB data,2023-03-04 07:39:36,9230817598215
2,24 MB data,2024-01-18 22:44:20,9230397501087
0,2 SMS,2023-12-08 13:09:04,9230838747192
0,22 seconds voice call,2024-07-09 06:49:31,9230989253929
0,39 MB data,2023-01-09 23:18:35,9230300480073
0,34 seconds voice call,2023-08-04 11:49:10,9230613161747
11,27 SMS,2024-12-22 21:01:23,9230519509585
11,85 MB data,2023-11-29 00:54:44,9230417657556
0,39 MB data,2023-05-31 07:44:44,9230600587929
0,229 seconds voice call,2023-06-18 16:51:07,9230380831002
0,9 SMS,2024-03-11 19:12:22,9230407100763
4,25 SMS,2023-03-10 05:09:03,9230865836147
0,173 seconds voice call,2023-03-30 10:52:49,9230522252850
11,47 SMS,2023-01-09 19:55:17,9230553677954
2,253 seconds voice call,2023-02-06 08:27:13,9230130590594
0,90 seconds voice call,2024-11-27 00:51:29,9230296988060
0,83 seconds voice call,2023-03-01 04:00:02,9230869170025
0,264 seconds voice call,2024-05-21 01:50:42,9230715340104
17,3 SMS,2023-01-07 22:36:31,9230899644989
0,14 SMS,2024-02-03 01:47:25,9230324505412
17,9 SMS,2024-02-07 10:38:13,9230841273951
8,27 SMS,2024-06-23 14:00:37,9230184750806
0,124 seconds voice call,2024-12-25 04:32:14,9230655468230
20,62 MB data,2023-09-14 11:26:25,9230690127388
9,69 MB data,2024-01-23 05:12:42,9230416880924
5,129 seconds voice call,2023-12-28 20:27:39,9230898156533
0,8 SMS,2023-05-08 08:23:08,9230269592945
0,24 MB data,2024-01-10 07:59:25,9230949423190
4,50 MB data,2023-07-09 03:00:39,9230532210174
12,19 seconds voice call,2024-07-19 00:11:18,9230980574168
0,28 MB data,2023-01-11 05:55:14,9230199794288
17,59 MB data,2023-10-06 18:37:31,9230114635206
0,97 MB data,2024-05-14 04:40:25,9230583143146
18,165 seconds voice call,2023-10-01 15:15:19,9230771370719
0,38 MB data,2023-09-22 03:32:28,9230583143146
0,17 MB data,2024-10-05 06:39:30,9230877653565
0,85 seconds voice call,2024-12-28 01:47:45,9230108284824
17,23 SMS,2023-01-18 22:27:47,9230929167854
18,37 SMS,2023-06-14 10:16:02,9230518578339
20,145 seconds voice call,2023-10-26 05:03:43,9230521821189
17,44 SMS,2024-12-21 19:43:11,9230894993614
0,27 MB data,2024-06-26 12:40:21,9230116725380
20,268 seconds voice call,2023-12-27 20:02:10,9230469090751
0,30 MB data,2023-06-26 19:11:48,9230203822216
0,14 SMS,2024-11-19 16:22:44,9230575260490
0,51 MB data,2023-02-04 06:29:38,9230655468230
0,97 MB data,2024-11-23 22:38:07,9230503425792
1,210 seconds voice call,2023-07-28 02:07:36,9230740178078
9,9 MB data,2023-01-09 12:10:46,9230874591636
0,242 seconds voice call,2024-05-18 18:14:40,9230230356648
18,179 seconds voice call,2023-09-26 19:19:48,9230940913341
0,63 seconds voice call,2024-10-20 22:55:18,9230569464483
0,97 MB data,2023-11-17 05:39:04,9230469090751
0,265 seconds voice call,2024-11-05 22:45:27,9230478323663
0,49 MB data,2023-02-07 21:09:10,9230913469186
19,37 SMS,2024-11-03 00:05:15,9230850684352
0,7 MB data,2024-02-16 15:06:23,9230284527343
13,1 SMS,2023-06-22 22:16:01,9230929167854
0,49 SMS,2023-12-30 04:22:55,9230284527343
2,130 seconds voice call,2023-06-30 21:05:20,9230478323663
0,161 seconds voice call,2024-08-13 10:59:16,9230310826483
0,17 SMS,2024-08-08 14:17:37,9230678073159
19,16 SMS,2023-05-11 10:14:47,9230980574168
0,251 seconds voice call,2024-06-15 20:41:06,9230655468230
2,15 SMS,2023-11-06 10:13:32,9230172475544
14,47 SMS,2024-12-07 16:05:25,9230696877696
6,170 seconds voice call,2024-04-28 17:46:20,9230649026167
20,17 SMS,2023-11-13 08:02:10,9230535496574
0,50 SMS,2024-06-04 07:33:11,9230491725711
12,10 MB data,2024-02-15 21:49:30,9230414682673
0,46 SMS,2024-05-27 16:52:08,9230678620520
17,27 MB data,2023-11-30 13:23:31,9230214230900
0,46 SMS,2023-08-12 07:34:38,9230844863890
12,38 SMS,2024-03-24 14:23:12,9230863903371
3,79 MB data,2023-01-14 08:02:25,9230587802695
12,37 MB data,2023-07-31 14:04:06,9230521850876
20,135 seconds voice call,2024-01-18 10:53:19,9230707794631
7,19 seconds voice call,2024-08-05 16:01:06,9230260106137
1,223 seconds voice call,2023-08-25 21:52:10,9230545817301
0,182 seconds voice call,2024-09-28 07:05:25,9230541679053
0,169 seconds voice call,2024-10-18 10:44:13,9230683830895
0,8 seconds voice call,2023-12-02 23:08:45,9230438965158
0,73 seconds voice call,2024-12-01 20:21:34,9230816548778
0,208 seconds voice call,2023-08-31 05:47:06,9230383558530
0,64 MB data,2023-07-31 17:13:43,9230841273951
0,50 SMS,2023-10-04 08:09:50,9230863903371
4,173 seconds voice call,2024-09-13 00:55:44,9230563265024
0,80 MB data,2023-03-10 06:15:52,9230707794631
0,178 seconds voice call,2023-12-19 17:59:01,9230858271073
9,45 SMS,2024-03-10 16:48:02,9230877452953
19,35 MB data,2023-06-14 00:17:50,9230737100009
0,20 SMS,2023-02-05 10:34:28,9230141002657
2,93 seconds voice call,2024-09-13 01:42:10,9230678620520
8,74 seconds voice call,2023-04-14 20:14:44,9230405694220
2,34 SMS,2023-04-24 08:14:49,9230361899280
0,77 MB data,2023-01-13 14:08:16,9230184750806
0,48 SMS,2023-05-12 11:43:52,9230918324323
5,170 seconds voice call,2024-12-11 02:23:47,9230463124616
18,77 seconds voice call,2024-05-24 02:36:41,9230587001801
0,6 SMS,2023-08-13 10:10:10,9230582875040
7,48 seconds voice call,2023-12-11 09:07:03,9230262593890
0,33 SMS,2023-12-07 00:41:39,9230377119445
0,135 seconds voice call,2023-06-29 15:29:04,9230316119294
18,5 seconds voice call,2024-03-06 06:39:57,9230423959650
7,46 MB data,2023-01-03 01:01:26,9230533562002
1,284 seconds voice call,2024-06-19 16:57:00,9230408988930
4,46 MB data,2024-11-25 15:02:24,9230799348185
0,24 MB data,2024-06-26 06:34:35,9230390393385
0,40 MB data,2024-10-28 23:18:40,9230510851164
6,39 SMS,2023-11-17 13:33:03,9230184750806
0,17 SMS,2024-09-18 22:20:13,9230164210176
7,36 SMS,2023-07-08 03:37:57,9230134569915
9,130 seconds voice call,2024-12-25 15:46:18,9230584177819
7,15 SMS,2024-10-03 00:55:53,9230934702779
11,267 seconds voice call,2023-07-15 17:10:59,9230488909528
20,6 SMS,2024-01-15 16:43:26,9230804848289
0,47 MB data,2023-09-15 19:28:49,9230681869488
1,21 SMS,2023-01-24 13:17:19,9230536743904
6,38 seconds voice call,2023-04-16 13:09:59,9230460925197
0,194 seconds voice call,2023-11-01 02:11:58,9230957219651
0,12 SMS,2023-08-03 08:47:52,9230762083350
19,14 SMS,2024-12-05 15:38:01,9230801432971
0,155 seconds voice call,2024-04-22 11:44:26,9230291832784
0,6 MB data,2023-01-24 02:25:19,9230659891639
0,300 seconds voice call,2024-05-27 21:32:47,9230927056639
8,78 MB data,2024-03-29 15:17:58,9230338854256
7,186 seconds voice call,2023-05-20 09:09:59,9230214230900
2,80 seconds voice call,2023-10-10 21:47:32,9230364676464
0,121 seconds voice call,2024-06-27 23:46:35,9230259441946
0,17 SMS,2024-08-24 16:21:15,9230492137781
0,300 seconds voice call,2023-07-16 18:02:51,9230663695123
0,4 MB data,2023-04-23 10:36:21,9230403240894
9,8 SMS,2024-09-06 04:20:09,9230501743542
18,15 MB data,2023-05-25 11:08:18,9230625617252
0,81 MB data,2023-06-21 07:00:06,9230740178078
0,2 seconds voice call,2023-09-13 04:02:24,9230130432269
0,4 SMS,2024-12-22 02:00:10,9230836421597
11,14 MB data,2024-05-06 04:23:01,9230620961607
6,206 seconds voice call,2024-03-01 20:42:08,9230417657556
12,7 seconds voice call,2023-04-02 21:51:37,9230889042748
